group,b,c,M,N,a,d,batch_size,triton_ms,cuda_ms,cuda_error
group1,2,2,1024,1024,1,512,256,0.039117,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 1, 2, 2, 512, half, 4) in the .best file, nor could we find"
group1,2,2,1024,1024,1,512,512,0.039319,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 1, 2, 2, 512, half, 4) in the .best file, nor could we find"
group1,2,2,1024,1024,1,512,1024,0.050780,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 1, 2, 2, 512, half, 4) in the .best file, nor could we fin"
group1,2,2,1024,1024,1,512,2048,0.085248,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 1, 2, 2, 512, half, 4) in the .best file, nor could we fin"
group1,2,2,1024,1024,1,512,4096,0.160705,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 1, 2, 2, 512, half, 4) in the .best file, nor could we fin"
group1,2,2,1024,1024,2,256,1,0.024267,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 2, 2, 2, 256, half, 4) in the .best file, nor could we find d"
group1,2,2,1024,1024,2,256,2,0.040548,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 2, 2, 2, 256, half, 4) in the .best file, nor could we find d"
group1,2,2,1024,1024,2,256,4,0.036478,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 2, 2, 2, 256, half, 4) in the .best file, nor could we find d"
group1,2,2,1024,1024,2,256,8,0.038201,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 2, 2, 2, 256, half, 4) in the .best file, nor could we find d"
group1,2,2,1024,1024,2,256,16,0.037791,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 2, 2, 2, 256, half, 4) in the .best file, nor could we find "
group1,2,2,1024,1024,2,256,32,0.038218,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 2, 2, 2, 256, half, 4) in the .best file, nor could we find "
group1,2,2,1024,1024,2,256,64,0.038012,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 2, 2, 2, 256, half, 4) in the .best file, nor could we find "
group1,2,2,1024,1024,2,256,128,0.037634,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 2, 2, 2, 256, half, 4) in the .best file, nor could we find"
group1,2,2,1024,1024,2,256,256,0.038755,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 2, 2, 2, 256, half, 4) in the .best file, nor could we find"
group1,2,2,1024,1024,2,256,512,0.037724,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 2, 2, 2, 256, half, 4) in the .best file, nor could we find"
group1,2,2,1024,1024,2,256,1024,0.050819,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 2, 2, 2, 256, half, 4) in the .best file, nor could we fin"
group1,2,2,1024,1024,2,256,2048,0.085243,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 2, 2, 2, 256, half, 4) in the .best file, nor could we fin"
group1,2,2,1024,1024,2,256,4096,0.160672,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 2, 2, 2, 256, half, 4) in the .best file, nor could we fin"
group1,2,2,1024,1024,4,128,1,0.024363,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 4, 2, 2, 128, half, 4) in the .best file, nor could we find d"
group1,2,2,1024,1024,4,128,2,0.038189,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 4, 2, 2, 128, half, 4) in the .best file, nor could we find d"
group1,2,2,1024,1024,4,128,4,0.038524,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 4, 2, 2, 128, half, 4) in the .best file, nor could we find d"
group1,2,2,1024,1024,4,128,8,0.038523,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 4, 2, 2, 128, half, 4) in the .best file, nor could we find d"
group1,2,2,1024,1024,4,128,16,0.037592,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 4, 2, 2, 128, half, 4) in the .best file, nor could we find "
group1,2,2,1024,1024,4,128,32,0.039182,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 4, 2, 2, 128, half, 4) in the .best file, nor could we find "
group1,2,2,1024,1024,4,128,64,0.039727,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 4, 2, 2, 128, half, 4) in the .best file, nor could we find "
group1,2,2,1024,1024,4,128,128,0.038200,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 4, 2, 2, 128, half, 4) in the .best file, nor could we find"
group1,2,2,1024,1024,4,128,256,0.038270,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 4, 2, 2, 128, half, 4) in the .best file, nor could we find"
group1,2,2,1024,1024,4,128,512,0.038548,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 4, 2, 2, 128, half, 4) in the .best file, nor could we find"
group1,2,2,1024,1024,4,128,1024,0.050805,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 4, 2, 2, 128, half, 4) in the .best file, nor could we fin"
group1,2,2,1024,1024,4,128,2048,0.085251,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 4, 2, 2, 128, half, 4) in the .best file, nor could we fin"
group1,2,2,1024,1024,4,128,4096,0.160669,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 4, 2, 2, 128, half, 4) in the .best file, nor could we fin"
group1,2,2,1024,1024,8,64,1,0.023909,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 8, 2, 2, 64, half, 4) in the .best file, nor could we find de"
group1,2,2,1024,1024,8,64,2,0.037720,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 8, 2, 2, 64, half, 4) in the .best file, nor could we find de"
group1,2,2,1024,1024,8,64,4,0.038555,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 8, 2, 2, 64, half, 4) in the .best file, nor could we find de"
group1,2,2,1024,1024,8,64,8,0.038705,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 8, 2, 2, 64, half, 4) in the .best file, nor could we find de"
group1,2,2,1024,1024,8,64,16,0.037607,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 8, 2, 2, 64, half, 4) in the .best file, nor could we find d"
group1,2,2,1024,1024,8,64,32,0.038884,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 8, 2, 2, 64, half, 4) in the .best file, nor could we find d"
group1,2,2,1024,1024,8,64,64,0.038068,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 8, 2, 2, 64, half, 4) in the .best file, nor could we find d"
group1,2,2,1024,1024,8,64,128,0.037117,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 8, 2, 2, 64, half, 4) in the .best file, nor could we find "
group1,2,2,1024,1024,8,64,256,0.038332,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 8, 2, 2, 64, half, 4) in the .best file, nor could we find "
group1,2,2,1024,1024,8,64,512,0.036691,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 8, 2, 2, 64, half, 4) in the .best file, nor could we find "
group1,2,2,1024,1024,8,64,1024,0.050803,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 8, 2, 2, 64, half, 4) in the .best file, nor could we find"
group1,2,2,1024,1024,8,64,2048,0.085236,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 8, 2, 2, 64, half, 4) in the .best file, nor could we find"
group1,2,2,1024,1024,8,64,4096,0.160606,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 8, 2, 2, 64, half, 4) in the .best file, nor could we find"
group1,2,2,1024,1024,16,32,1,0.024244,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 16, 2, 2, 32, half, 4) in the .best file, nor could we find d"
group1,2,2,1024,1024,16,32,2,0.039169,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 16, 2, 2, 32, half, 4) in the .best file, nor could we find d"
group1,2,2,1024,1024,16,32,4,0.038658,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 16, 2, 2, 32, half, 4) in the .best file, nor could we find d"
group1,2,2,1024,1024,16,32,8,0.038113,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 16, 2, 2, 32, half, 4) in the .best file, nor could we find d"
group1,2,2,1024,1024,16,32,16,0.039737,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 16, 2, 2, 32, half, 4) in the .best file, nor could we find "
group1,2,2,1024,1024,16,32,32,0.037501,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 16, 2, 2, 32, half, 4) in the .best file, nor could we find "
group1,2,2,1024,1024,16,32,64,0.038887,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 16, 2, 2, 32, half, 4) in the .best file, nor could we find "
group1,2,2,1024,1024,16,32,128,0.037637,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 16, 2, 2, 32, half, 4) in the .best file, nor could we find"
group1,2,2,1024,1024,16,32,256,0.039266,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 16, 2, 2, 32, half, 4) in the .best file, nor could we find"
group1,2,2,1024,1024,16,32,512,0.038148,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 16, 2, 2, 32, half, 4) in the .best file, nor could we find"
group1,2,2,1024,1024,16,32,1024,0.050795,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 16, 2, 2, 32, half, 4) in the .best file, nor could we fin"
group1,2,2,1024,1024,16,32,2048,0.085234,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 16, 2, 2, 32, half, 4) in the .best file, nor could we fin"
group1,2,2,1024,1024,16,32,4096,0.160617,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 16, 2, 2, 32, half, 4) in the .best file, nor could we fin"
group1,2,2,1024,1024,32,16,1,0.024542,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 32, 2, 2, 16, half, 4) in the .best file, nor could we find d"
group1,2,2,1024,1024,32,16,2,0.039610,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 32, 2, 2, 16, half, 4) in the .best file, nor could we find d"
group1,2,2,1024,1024,32,16,4,0.037054,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 32, 2, 2, 16, half, 4) in the .best file, nor could we find d"
group1,2,2,1024,1024,32,16,8,0.037401,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 32, 2, 2, 16, half, 4) in the .best file, nor could we find d"
