,patterns,batch-size,algo,mean,median,iqr,times,bs_position,precision,device_name
92,"[[6, 96, 96, 1]]",25088,sparse,0.018181271230181,0.0181853400543332,2.4602469056844017e-05,"[0.01818534005433321, 0.01820383928716183, 0.018154634349048137]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
93,"[[6, 96, 384, 1]]",25088,sparse,0.1760797952725128,0.176040569320321,0.0002846587449312,"[0.1760927513241768, 0.1761214267462492, 0.17617027647793293, 0.17599437572062016, 0.17629577592015266, 0.1753714680671692, 0.17604056932032108, 0.17577528953552246, 0.17752062529325485, 0.17594709619879723, 0.17554809339344501]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
94,"[[6, 128, 128, 1]]",25088,sparse,0.038827300351113,0.038827300351113,3.621438518166403e-05,"[0.038791085965931414, 0.03886351473629475]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
95,"[[6, 128, 512, 1]]",25088,sparse,0.3418903461036582,0.3418403435498476,0.0005017290823161,"[0.34220794402062893, 0.3416408058255911, 0.34165125899016857, 0.3414102140814066, 0.34171333350241184, 0.34188204631209373, 0.3417871706187725, 0.34224847704172134, 0.342251094058156, 0.34189642407000065, 0.3421967439353466, 0.34179864078760147]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
96,"[[6, 192, 48, 1]]",25088,sparse,0.0115713729523122,0.0115713729523122,3.4299679100534275e-06,"[0.011567942984402179, 0.011574802920222282]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
97,"[[6, 192, 192, 1]]",25088,sparse,0.1140105122079451,0.114024456590414,0.0002989978529512,"[0.11411676928400993, 0.11394601315259933, 0.11381466872990131, 0.11376429162919521, 0.11378267779946327, 0.11410196870565414, 0.11400047689676285, 0.11374160833656788, 0.11404843628406525, 0.11405874416232109, 0.11455646343529224, 0.11419402807950974]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
98,"[[6, 192, 768, 1]]",25088,sparse,1.0812119392847472,1.0803112145513296,0.0013559432700276,"[1.081128442659974, 1.079263512045145, 1.0803112145513296, 1.0794563367962837, 1.0807026624679565, 1.0798183754086494, 1.0923113524913788, 1.0807809103280306, 1.0797411296516657, 1.0811461750417948, 1.078671220690012]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
99,"[[6, 256, 64, 1]]",25088,sparse,0.0278291936963796,0.0278291936963796,2.177245914940229e-06,"[0.027831370942294598, 0.027827016450464724]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
100,"[[6, 256, 256, 1]]",25088,sparse,0.2419920350340279,0.2418185006827116,0.0001247785985469,"[0.2418235708028078, 0.24138649553060532, 0.24324802123010159, 0.24310135655105114, 0.24194639548659325, 0.2418185006827116, 0.2418199386447668, 0.2418035753071308, 0.24144412204623222, 0.24179694429039955, 0.24172346480190754]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
101,"[[6, 256, 1024, 1]]",25088,sparse,1.8677960823882709,1.8672219477593897,0.0010949093848466,"[1.866384033113718, 1.8677078690379858, 1.8648606184870005, 1.8666069936007261, 1.8672378491610289, 1.877375790849328, 1.8680017832666636, 1.8672219477593899, 1.8674369361251593, 1.8663521315902472, 1.8665709532797337]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
102,"[[6, 384, 96, 1]]",25088,sparse,0.0694502487778663,0.0694517213851213,9.024608880281448e-05,"[0.0693676806986332, 0.06933722272515297, 0.06947464123368263, 0.06945172138512135, 0.06928889453411102, 0.06940596923232079, 0.06945597939193249, 0.06946533545851707, 0.06939678266644478, 0.06937413103878498, 0.06959774158895016, 0.06969675049185753, 0.06943395175039768, 0.06947676464915276, 0.06953016482293606]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
103,"[[6, 384, 384, 1]]",25088,sparse,0.6570947075573107,0.6563175609335303,0.000584065914154,"[0.6563608516007662, 0.6573468968272209, 0.6554115731269121, 0.6563035771250725, 0.656778959557414, 0.6563315447419882, 0.6553866323083639, 0.6561356168240309, 0.6560229286551476, 0.6557107046246529, 0.6669016070663929, 0.6564455982297659]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
104,"[[6, 512, 128, 1]]",25088,sparse,0.1586266669698736,0.1584041863679886,0.0001241592690348,"[0.1583823710680008, 0.15816077403724194, 0.1584041863679886, 0.1584692019969225, 0.15829475037753582, 0.15836120396852493, 0.15840011462569237, 0.15844957157969475, 0.15898001566529274, 0.15852269157767296, 0.1604684554040432]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
105,"[[6, 512, 512, 1]]",25088,sparse,1.4353992608375847,1.435119142755866,0.0011156070977449,"[1.438241133466363, 1.4347332641482353, 1.4358168672770262, 1.434808075428009, 1.435430210083723, 1.4347443263977766, 1.4347520489245653, 1.4359780699014664, 1.4343352429568768, 1.4345226995646954, 1.4354451783001423, 1.4359840136021376]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
106,"[[6, 768, 192, 1]]",25088,sparse,0.4869409377940676,0.4867184180766344,0.0004473347216844,"[0.4865938313305378, 0.48822559602558613, 0.48666089214384556, 0.48687050864100456, 0.48763597942888737, 0.4866081476211548, 0.4867184180766344, 0.4872437622398138, 0.48672312684357166, 0.48645859956741333, 0.48661145381629467]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
107,"[[6, 768, 768, 1]]",25088,sparse,3.992732252586972,3.992687175050378,0.001263327896595,"[3.9919844567775726, 3.991654323413968, 3.995030753314495, 3.993344847112894, 3.9928263127803802, 3.9939094055444, 3.9929487574845552, 3.991208454594016, 3.992687175050378, 3.9917824920266867, 3.9926778003573418]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
108,"[[6, 1024, 256, 1]]",25088,sparse,0.9932127956611416,0.9930417882278562,0.0007130331359803,"[0.9921876564621925, 0.9934712592512369, 0.9947811644524336, 0.9937046878039837, 0.9929713774472475, 0.9925371594727039, 0.9940441455692053, 0.9929725825786591, 0.9932087995111942, 0.9927124157547951, 0.9928513057529926, 0.9931109938770533]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
109,"[[6, 1024, 1024, 1]]",25088,sparse,7.919470082192372,7.918507365509868,0.0015138611197471,"[7.918805632740259, 7.91937025077641, 7.919709609821439, 7.916954332962632, 7.926089696586132, 7.916473161429167, 7.916837142780423, 7.918355531990528, 7.918408017605543, 7.918270194903016, 7.918606713414192, 7.925760701298714]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
110,"[[8, 48, 48, 1]]",25088,sparse,0.0047124443575739,0.0047124443575739,6.182156503200479e-05,"[0.004774265922605991, 0.004650622792541981]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
111,"[[8, 48, 192, 1]]",25088,sparse,0.0314133958891034,0.0314133958891034,1.3913959264755247e-05,"[0.03142730984836817, 0.03139948192983866]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
112,"[[8, 64, 64, 1]]",25088,sparse,0.0098869811122616,0.0098878240212798,1.9220635294921184e-06,"[0.009888481721282006, 0.009887824021279811, 0.009884637594223023]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
113,"[[8, 64, 256, 1]]",25088,sparse,0.085625835849593,0.0855952808633446,9.232386946678162e-05,"[0.08570568077266216, 0.08555848896503448, 0.08575661480426788, 0.0855242982506752, 0.08565732836723328, 0.08559097722172737, 0.08559347316622734, 0.08555890806019306, 0.08566353097558022, 0.08558935672044754, 0.085597088560462, 0.08571428433060646]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
114,"[[8, 96, 96, 1]]",25088,sparse,0.0237669249996542,0.0237669249996542,4.755333065986633e-06,"[0.02377168033272028, 0.023762169666588305]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
115,"[[8, 96, 384, 1]]",25088,sparse,0.2110815594593683,0.2111847577616572,0.0004166858270764,"[0.2113177478313446, 0.210300175473094, 0.21096107736229897, 0.21133259125053883, 0.2115426454693079, 0.21092732064425945, 0.21080807596445084, 0.21082352474331856, 0.21131898649036884, 0.2112770527601242, 0.21116697788238525, 0.21120253764092922]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
116,"[[8, 128, 128, 1]]",25088,sparse,0.0491928438656032,0.0491928438656032,4.075868055224835e-05,"[0.049233602546155456, 0.049152085185050966]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
117,"[[8, 128, 512, 1]]",25088,sparse,0.3652245798148215,0.3653347641229629,0.000780772883445,"[0.3645256459712982, 0.3652884289622307, 0.3646354768425226, 0.3655402436852455, 0.3643967676907778, 0.36512600257992744, 0.3658408038318157, 0.3653810992836952, 0.365616736933589, 0.3657508064061403, 0.3656717985868454, 0.3649211470037699]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
118,"[[8, 192, 48, 1]]",25088,sparse,0.0186221433803439,0.0186221433803439,6.149709224696764e-06,"[0.018615993671119213, 0.018628293089568614]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
119,"[[8, 192, 192, 1]]",25088,sparse,0.1407398868662615,0.1407254682853818,9.016459807753564e-05,"[0.14063628390431404, 0.14071314595639706, 0.1406793612986803, 0.14069129340350628, 0.14072716794908047, 0.14076781459152699, 0.1408371478319168, 0.14089042507112026, 0.14072376862168312, 0.1407696846872568, 0.14080484583973885, 0.14063770323991776]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
120,"[[8, 192, 768, 1]]",25088,sparse,1.1946098180487752,1.1944388067349792,0.0009412732906639,"[1.193524219095707, 1.1963514424860477, 1.1950932275503874, 1.194505201652646, 1.1942703686654568, 1.1946685332804918, 1.1943724118173122, 1.1952042188495398, 1.1942441184073687, 1.19398645311594, 1.1938707884401083, 1.1952268332242966]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
121,"[[8, 256, 64, 1]]",25088,sparse,0.0361825042404234,0.0361825042404234,6.194226443850814e-07,"[0.03618312366306782, 0.036181884817779064]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
122,"[[8, 256, 256, 1]]",25088,sparse,0.275004204870625,0.2749897632747888,0.0001613423228263,"[0.2751858737319708, 0.2748662866652012, 0.274865111336112, 0.2749103084206581, 0.2749263234436512, 0.27498976327478886, 0.2749877516180277, 0.2749935109168291, 0.2751620076596737, 0.2750975415110588, 0.2750617749989033]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
123,"[[8, 256, 1024, 1]]",25088,sparse,2.0240437098157904,2.0240269731730223,0.0006600450724363,"[2.02444713935256, 2.0244501251727343, 2.0238004066050053, 2.023225823417306, 2.0241923816502094, 2.0233520679175854, 2.0248423032462597, 2.0240814238786697, 2.023908955976367, 2.0245012249797583, 2.0237501431256533, 2.023972522467375]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
124,"[[8, 384, 96, 1]]",25088,sparse,0.0925712761684106,0.0925326086580753,0.000157693400979,"[0.09271661564707756, 0.0925112646073103, 0.09253260865807533, 0.09250250086188316, 0.0923951119184494, 0.0925475712865591, 0.0925128310918808, 0.09273463487625122, 0.09250757656991482, 0.09273597970604897, 0.09266526997089386, 0.09260011278092861, 0.0924645122140646]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
125,"[[8, 384, 384, 1]]",25088,sparse,0.8635976123200222,0.8635815884917974,0.0008535925298929,"[0.8635676465928555, 0.8635815884917974, 0.8636772129684687, 0.8641350977122784, 0.8627770040184259, 0.8641493562608957, 0.86285968311131, 0.8642090000212193, 0.86331757158041, 0.8640946168452501, 0.8632049579173326]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
126,"[[8, 512, 128, 1]]",25088,sparse,0.2199182491749525,0.2198073957115411,0.0003060735762119,"[0.21992862410843372, 0.21977140754461288, 0.22007711045444012, 0.22033056616783142, 0.22006674110889435, 0.21981638297438622, 0.21970179118216038, 0.22028900682926178, 0.2197388168424368, 0.21979840844869614, 0.219712033867836, 0.2197881005704403]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
127,"[[8, 512, 512, 1]]",25088,sparse,1.7454296479170972,1.7443951349705458,0.0007902747020125,"[1.7457848768681288, 1.7439678683876991, 1.7441927418112755, 1.7443951349705458, 1.74489376693964, 1.7443355340510607, 1.7437423523515463, 1.7443863786756992, 1.7450796589255333, 1.7539186477661133, 1.745029166340828]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
128,"[[8, 768, 192, 1]]",25088,sparse,0.582665906203064,0.5815976709127426,0.0003044921904802,"[0.5825149994343519, 0.5813176669180393, 0.5817061718553305, 0.5814769938588142, 0.5816101059317589, 0.5814035348594189, 0.5931417644023895, 0.5815976709127426, 0.5814899150282145, 0.5812828037887812, 0.5817833412438631]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
129,"[[8, 768, 768, 1]]",25088,sparse,5.039114838804711,5.038275193423033,0.0014105550944805,"[5.039711430668831, 5.038540275767446, 5.037644537165761, 5.037517925724387, 5.036452865228057, 5.038275193423033, 5.0479256473481655, 5.038035159930587, 5.037786059081554, 5.038433715701103, 5.039940416812897]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
130,"[[8, 1024, 256, 1]]",25088,sparse,1.314700561490926,1.31451983936131,0.0004863450303673,"[1.3149863444268703, 1.3155953753739595, 1.31560349278152, 1.31451983936131, 1.314309787005186, 1.314740177243948, 1.314485166221857, 1.3146059308201075, 1.3141062315553427, 1.3144112899899483, 1.3143425416201353]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
131,"[[8, 1024, 1024, 1]]",25088,sparse,10.382261067290198,10.380151459947228,0.0024735508486628,"[10.380386358126998, 10.381047936156392, 10.39082588814199, 10.378608321771026, 10.379846727475524, 10.379745434969664, 10.379987278953195, 10.39294851385057, 10.380151459947228, 10.383491327986121, 10.377832492813468]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
132,"[[12, 48, 48, 1]]",25088,sparse,0.0067692392816146,0.0067689716815948,8.122995495789265e-07,"[0.006768971681594849, 0.006768560782074928, 0.006770185381174088]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
133,"[[12, 48, 192, 1]]",25088,sparse,0.0444687592796981,0.0444687592796981,3.19373793900013e-05,"[0.044436821900308135, 0.04450069665908814]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
134,"[[12, 64, 64, 1]]",25088,sparse,0.0135458083823323,0.0135458083823323,2.119690179838707e-07,"[0.013546020351350307, 0.013545596413314343]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
135,"[[12, 64, 256, 1]]",25088,sparse,0.0974129418341013,0.0973855275660753,0.0002769865095615,"[0.09754496440291405, 0.09729785658419132, 0.09712572768330574, 0.09754782356321812, 0.09747283160686493, 0.09788813441991806, 0.09727448225021362, 0.09725134633481503, 0.09738552756607533, 0.09723066724836826, 0.09745072573423386, 0.09763017855584621, 0.09726797789335251]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
136,"[[12, 96, 96, 1]]",25088,sparse,0.035968935675919,0.035968935675919,1.7171539366249433e-05,"[0.0359861072152853, 0.03595176413655281]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
137,"[[12, 96, 384, 1]]",25088,sparse,0.3542192899622023,0.3541930802166462,0.0005770362913608,"[0.3538096509873867, 0.3545919079333544, 0.3538139071315527, 0.35441492311656475, 0.3541489988565445, 0.35472579672932625, 0.3542371615767479, 0.3541230410337448, 0.35390487499535084, 0.3534332364797592, 0.35508369468152523, 0.35434428602457047]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
138,"[[12, 128, 128, 1]]",25088,sparse,0.0742511482766041,0.0742488671094179,0.0001420117914676,"[0.0743637140840292, 0.07443181052803993, 0.07431764714419842, 0.07439864426851273, 0.07424886710941792, 0.07419035397469997, 0.07413615845143795, 0.07412184216082096, 0.07430687732994556, 0.07428394258022308, 0.07420275919139385, 0.07408667542040348, 0.07417563535273075]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
139,"[[12, 128, 512, 1]]",25088,sparse,0.6900858894611398,0.6900251023471355,0.0004984312690794,"[0.6905068196356297, 0.6903331186622381, 0.6899896785616875, 0.6897259019315243, 0.689545338973403, 0.6906090155243874, 0.6903495322912931, 0.6900605261325836, 0.6898508202284575, 0.6903465669602156, 0.6898430474102497, 0.6898703072220087]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
140,"[[12, 192, 48, 1]]",25088,sparse,0.0280391360633075,0.0280391360633075,1.423154026267831e-06,"[0.028037712909281254, 0.028040559217333793]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
141,"[[12, 192, 192, 1]]",25088,sparse,0.2160150718621232,0.2160396892577409,0.000310149975121,"[0.2161421850323677, 0.21590688452124596, 0.21573112905025482, 0.21638125739991665, 0.21582954563200474, 0.21623371914029121, 0.21609963662922382, 0.21603968925774097, 0.2159961499273777, 0.21621454507112503, 0.2155910488218069]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
142,"[[12, 192, 768, 1]]",25088,sparse,1.8854108441931503,1.8856505788862703,0.000997825525701,"[1.8859852980822325, 1.8841915093362331, 1.8852302990853786, 1.88427453674376, 1.88361987285316, 1.8857743851840496, 1.8860008418560028, 1.8861242569983006, 1.8855937477201223, 1.8857074100524187, 1.8869250118732452, 1.8855029605329037]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
143,"[[12, 256, 64, 1]]",25088,sparse,0.0562954711328659,0.056274595670402,9.712576866149902e-05,"[0.05635903589427471, 0.05631117336452007, 0.05618201196193695, 0.05626962333917618, 0.05608362704515457, 0.056771984323859215, 0.05628606304526329, 0.056239841505885124, 0.05612762272357941, 0.05622933618724346, 0.056301115080714226, 0.05620559863746166, 0.05627956800162792, 0.05648999474942684]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
144,"[[12, 256, 256, 1]]",25088,sparse,0.4897979722979168,0.4897347465157509,0.0004580267705023,"[0.4902871120721102, 0.4895634241402149, 0.49032154120504856, 0.4892759174108505, 0.48968942649662495, 0.4897390231490135, 0.4894302673637867, 0.48973046988248825, 0.4894997328519821, 0.48993892408907413, 0.4898944888263941, 0.4902053400874138]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
145,"[[12, 256, 1024, 1]]",25088,sparse,3.850842089702686,3.850494349375367,0.0015401779673993,"[3.850502135232091, 3.849423412233591, 3.8491817340254784, 3.851787308230996, 3.8514058459550142, 3.847491540014744, 3.8509067092090845, 3.8588857743889093, 3.8496335316449404, 3.850886572152376, 3.8504865635186434, 3.8495139498263597]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
146,"[[12, 384, 96, 1]]",25088,sparse,0.1443720582562188,0.1443421589210629,0.0002642716281116,"[0.14421326853334904, 0.14424389600753784, 0.14440923184156418, 0.14411338046193123, 0.14393033273518085, 0.14436150901019573, 0.14463085494935513, 0.14445706270635128, 0.14429398253560066, 0.14477240853011608, 0.14432280883193016, 0.1447159629315138]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
147,"[[12, 384, 384, 1]]",25088,sparse,1.3858253272871175,1.3857909133657813,0.0008528809994459,"[1.3850294724106789, 1.384902611374855, 1.3856297116726637, 1.3872924894094467, 1.3862876798957586, 1.385896047577262, 1.386482985690236, 1.3856857791543007, 1.3864670917391777, 1.3856626246124506, 1.385905209928751, 1.3846622239798307]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
148,"[[12, 512, 128, 1]]",25088,sparse,0.3228946916448573,0.3228637278079986,0.0001913337036967,"[0.32277979142963886, 0.3228601962327957, 0.3228672593832016, 0.32277266308665276, 0.32308691926300526, 0.3228697944432497, 0.32302876375615597, 0.32273463159799576, 0.3226402085274458, 0.32281227968633175, 0.32294953614473343, 0.32333425618708134]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
149,"[[12, 512, 512, 1]]",25088,sparse,2.8826965051703155,2.8828491093590856,0.000707718078047,"[2.8839508164674044, 2.882886692881584, 2.8810541462153196, 2.882385930046439, 2.8830165434628725, 2.882811525836587, 2.8828965108841658, 2.8820776138454676, 2.881651936098933, 2.8830166459083557, 2.883993413299322, 2.882616287097335]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
150,"[[12, 768, 192, 1]]",25088,sparse,0.8730972660705447,0.873316703364253,0.0006270823068916,"[0.8737131953239441, 0.8733991086483002, 0.8733830414712429, 0.8732662945985794, 0.8727826867252588, 0.8727997839450836, 0.8724194169044495, 0.8733774796128273, 0.8733671121299267, 0.8734719417989254, 0.8724952880293131, 0.8726918436586857]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
151,"[[12, 768, 768, 1]]",25088,sparse,8.360460685735399,8.358412776142359,0.0011692233383655,"[8.37168307043612, 8.358275773003697, 8.358412776142359, 8.357919663190842, 8.35961101949215, 8.357843665406108, 8.358465176075697, 8.35660600848496, 8.370674023404717, 8.35708561167121, 8.358490755781531]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
152,"[[12, 1024, 256, 1]]",25088,sparse,2.003782858902758,2.002806516364217,0.0009396784007549,"[2.002992147579789, 2.003541350364685, 2.0021272730082273, 2.0024835374206305, 2.002052703872323, 2.002806516364217, 2.0143120642751455, 2.002440495416522, 2.002856681123376, 2.0037850327789783, 2.0022136457264423]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
153,"[[12, 1024, 1024, 1]]",25088,sparse,16.341636117886413,16.340401547029614,0.006588096730411,"[16.348661094903946, 16.335560051724315, 16.338697489351034, 16.340435978025198, 16.348880864679813, 16.33745016530156, 16.343820897862315, 16.346001291647553, 16.337948506698012, 16.340139409527183, 16.340401547029614]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
