group,b,c,M,N,a,d,batch_size,triton_ms,cuda_ms,cuda_error
group1,4,2,1024,512,4,64,2,0.085257,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 4, 4, 2, 64, half, 4) in the .best file, nor could we find de"
group1,4,2,1024,512,4,64,4,0.082396,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 4, 4, 2, 64, half, 4) in the .best file, nor could we find de"
group1,4,2,1024,512,4,64,8,0.081702,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 4, 4, 2, 64, half, 4) in the .best file, nor could we find de"
group1,4,2,1024,512,4,64,16,0.083276,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 4, 4, 2, 64, half, 4) in the .best file, nor could we find d"
group1,4,2,1024,512,4,64,32,0.082254,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 4, 4, 2, 64, half, 4) in the .best file, nor could we find d"
group1,4,2,1024,512,4,64,64,0.081880,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 4, 4, 2, 64, half, 4) in the .best file, nor could we find d"
group1,4,2,1024,512,4,64,128,0.082877,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 4, 4, 2, 64, half, 4) in the .best file, nor could we find "
group1,4,2,1024,512,4,64,256,0.083699,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 4, 4, 2, 64, half, 4) in the .best file, nor could we find "
group1,4,2,1024,512,4,64,512,0.085527,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 4, 4, 2, 64, half, 4) in the .best file, nor could we find "
group1,4,2,1024,512,4,64,1024,0.083856,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 4, 4, 2, 64, half, 4) in the .best file, nor could we find"
group1,4,2,1024,512,4,64,2048,0.083463,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 4, 4, 2, 64, half, 4) in the .best file, nor could we find"
group1,4,2,1024,512,4,64,4096,0.108376,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 4, 4, 2, 64, half, 4) in the .best file, nor could we find"
group1,4,2,1024,512,8,32,1,0.052647,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 8, 4, 2, 32, half, 4) in the .best file, nor could we find de"
group1,4,2,1024,512,8,32,2,0.082626,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 8, 4, 2, 32, half, 4) in the .best file, nor could we find de"
group1,4,2,1024,512,8,32,4,0.081980,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 8, 4, 2, 32, half, 4) in the .best file, nor could we find de"
group1,4,2,1024,512,8,32,8,0.083452,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 8, 4, 2, 32, half, 4) in the .best file, nor could we find de"
group1,4,2,1024,512,8,32,16,0.085250,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 8, 4, 2, 32, half, 4) in the .best file, nor could we find d"
group1,4,2,1024,512,8,32,32,0.099561,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 8, 4, 2, 32, half, 4) in the .best file, nor could we find d"
group1,4,2,1024,512,8,32,64,0.080968,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 8, 4, 2, 32, half, 4) in the .best file, nor could we find d"
group1,4,2,1024,512,8,32,128,0.081946,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 8, 4, 2, 32, half, 4) in the .best file, nor could we find "
group1,4,2,1024,512,8,32,256,0.083064,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 8, 4, 2, 32, half, 4) in the .best file, nor could we find "
group1,4,2,1024,512,8,32,512,0.084360,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 8, 4, 2, 32, half, 4) in the .best file, nor could we find "
group1,4,2,1024,512,8,32,1024,0.083856,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 8, 4, 2, 32, half, 4) in the .best file, nor could we find"
group1,4,2,1024,512,8,32,2048,0.085087,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 8, 4, 2, 32, half, 4) in the .best file, nor could we find"
group1,4,2,1024,512,8,32,4096,0.108112,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 8, 4, 2, 32, half, 4) in the .best file, nor could we find"
group1,4,2,1024,512,16,16,1,0.053060,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 16, 4, 2, 16, half, 4) in the .best file, nor could we find d"
group1,4,2,1024,512,16,16,2,0.083055,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 16, 4, 2, 16, half, 4) in the .best file, nor could we find d"
group1,4,2,1024,512,16,16,4,0.085649,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 16, 4, 2, 16, half, 4) in the .best file, nor could we find d"
group1,4,2,1024,512,16,16,8,0.081995,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 16, 4, 2, 16, half, 4) in the .best file, nor could we find d"
group1,4,2,1024,512,16,16,16,0.081506,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 16, 4, 2, 16, half, 4) in the .best file, nor could we find "
group1,4,2,1024,512,16,16,32,0.081092,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 16, 4, 2, 16, half, 4) in the .best file, nor could we find "
group1,4,2,1024,512,16,16,64,0.081329,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 16, 4, 2, 16, half, 4) in the .best file, nor could we find "
group1,4,2,1024,512,16,16,128,0.082695,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 16, 4, 2, 16, half, 4) in the .best file, nor could we find"
group1,4,2,1024,512,16,16,256,0.083837,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 16, 4, 2, 16, half, 4) in the .best file, nor could we find"
group1,4,2,1024,512,16,16,512,0.085251,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 16, 4, 2, 16, half, 4) in the .best file, nor could we find"
group1,4,2,1024,512,16,16,1024,0.085101,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 16, 4, 2, 16, half, 4) in the .best file, nor could we fin"
group1,4,2,1024,512,16,16,2048,0.083459,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 16, 4, 2, 16, half, 4) in the .best file, nor could we fin"
group1,4,2,1024,512,16,16,4096,0.108448,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 16, 4, 2, 16, half, 4) in the .best file, nor could we fin"
group1,4,2,1024,512,32,8,1,0.053218,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 32, 4, 2, 8, half, 4) in the .best file, nor could we find de"
group1,4,2,1024,512,32,8,2,0.099807,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 32, 4, 2, 8, half, 4) in the .best file, nor could we find de"
group1,4,2,1024,512,32,8,4,0.083046,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 32, 4, 2, 8, half, 4) in the .best file, nor could we find de"
group1,4,2,1024,512,32,8,8,0.082144,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 32, 4, 2, 8, half, 4) in the .best file, nor could we find de"
group1,4,2,1024,512,32,8,16,0.085389,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 32, 4, 2, 8, half, 4) in the .best file, nor could we find d"
group1,4,2,1024,512,32,8,32,0.102126,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 32, 4, 2, 8, half, 4) in the .best file, nor could we find d"
group1,4,2,1024,512,32,8,64,0.082460,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 32, 4, 2, 8, half, 4) in the .best file, nor could we find d"
group1,4,2,1024,512,32,8,128,0.083068,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 32, 4, 2, 8, half, 4) in the .best file, nor could we find "
group1,4,2,1024,512,32,8,256,0.081933,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 32, 4, 2, 8, half, 4) in the .best file, nor could we find "
group1,4,2,1024,512,32,8,512,0.082137,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 32, 4, 2, 8, half, 4) in the .best file, nor could we find "
group1,4,2,1024,512,32,8,1024,0.084123,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 32, 4, 2, 8, half, 4) in the .best file, nor could we find"
group1,4,2,1024,512,32,8,2048,0.085164,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 32, 4, 2, 8, half, 4) in the .best file, nor could we find"
group1,4,2,1024,512,32,8,4096,0.108585,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 32, 4, 2, 8, half, 4) in the .best file, nor could we find"
group1,4,2,1024,512,64,4,1,0.062521,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 64, 4, 2, 4, half, 4) in the .best file, nor could we find de"
group1,4,2,1024,512,64,4,2,0.081723,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 64, 4, 2, 4, half, 4) in the .best file, nor could we find de"
group1,4,2,1024,512,64,4,4,0.084584,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 64, 4, 2, 4, half, 4) in the .best file, nor could we find de"
group1,4,2,1024,512,64,4,8,0.083143,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 64, 4, 2, 4, half, 4) in the .best file, nor could we find de"
group1,4,2,1024,512,64,4,16,0.084934,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 64, 4, 2, 4, half, 4) in the .best file, nor could we find d"
group1,4,2,1024,512,64,4,32,0.081327,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 64, 4, 2, 4, half, 4) in the .best file, nor could we find d"
group1,4,2,1024,512,64,4,64,0.080783,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 64, 4, 2, 4, half, 4) in the .best file, nor could we find d"
group1,4,2,1024,512,64,4,128,0.082486,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 64, 4, 2, 4, half, 4) in the .best file, nor could we find "
group1,4,2,1024,512,64,4,256,0.102429,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 64, 4, 2, 4, half, 4) in the .best file, nor could we find "
group1,4,2,1024,512,64,4,512,0.083485,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 64, 4, 2, 4, half, 4) in the .best file, nor could we find "
